RowNumber,CustomerId,Surname,First Name,Date of Birth,Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Address,Contact Information,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints
46464,cca534e5-bb13-4088-afe8-1135e10543d7,Dunn,Louis,1991-09-02,Female,Married,3,Herpetologist,73961.21,High School,"7074 Coleman Lights
Brownview, RI 22141",001-348-853-9056x5112,30,Corporate,Email,750,13,1322.11,0,,,59052.43,3,3
93996,8a053ff7-ca1d-4b6d-b6a4-971e497bb05f,Pugh,April,1990-01-09,Male,Single,2,Commercial horticulturist,54891.43,Bachelor's,"16016 Brenda Alley
West Suzanneport, NV 57504",+1-320-385-9107x1702,6,Retail,Phone,352,21,43773.03,0,,,193250.28,5,0
51983,1968f999-6899-461a-8acf-078e279f4802,Hudson,Shelby,1958-12-05,Male,Married,4,"Lighting technician, broadcasting/film/video",74399.72,Master's,"543 Jeffrey Shore Apt. 249
Kaylaburgh, NE 07606",(946)753-0523,12,Corporate,Phone,528,25,16790.84,0,,,137904.52,5,1
16108,c053a319-2023-436d-b392-34e7fee71616,Thomas,Justin,1989-04-15,Male,Married,0,"Surveyor, building",11274.66,High School,"351 Brett Mountain
Mcguireview, TX 46561",(419)972-8182x68913,21,Corporate,Email,776,4,45776.14,0,,,246225.69,1,0
29916,24a89285-5803-446b-a7d7-9ba7f0c0d10b,Schultz,Emily,1959-08-16,Female,Divorced,2,Quarry manager,53370.95,Bachelor's,"203 Timothy Ports
New Joshuaville, AL 45783",864.292.1718x338,14,SME,Email,438,16,31088.69,0,,,112811.92,1,9
55499,e7a281a7-f331-428a-9a64-62a1e6601269,Gonzalez,Deanna,1971-01-18,Male,Divorced,4,Prison officer,88909.31,Bachelor's,"USS Garner
FPO AE 44324",801-614-1260x40895,13,Retail,Phone,428,12,18626.55,0,,,167097.06,5,0
85020,d6e69839-bb01-4f08-b4f2-320e6c6d860f,Patrick,Joshua,1954-01-19,Male,Divorced,0,Immunologist,7627.61,Master's,"8006 Jaime Stravenue
South Laura, OR 40283",782-234-6183x8020,17,Retail,Phone,625,21,12898.59,0,,,40037.32,4,9
24685,926decfe-29af-409b-b4e0-327b39ac846e,Ward,Lori,1951-05-28,Female,Married,2,"Administrator, local government",27668.73,Master's,"94432 Peterson Cliff Suite 157
Matthewhaven, MA 62898",+1-396-482-1006,12,Corporate,Email,450,24,49891.03,0,,,114616.52,1,7
109531,6f07352d-b166-4c4b-b05b-f90629a84587,Pearson,Joe,2001-01-21,Female,Divorced,4,Theatre stage manager,57044.77,Bachelor's,"72883 Ryan Rapid
West Stacyborough, GU 47640",+1-434-441-9948,27,SME,Email,523,21,12285.03,0,,,74458.54,3,7
68119,ffd1ae43-06fb-43e3-ba40-cd809b7e65c0,Sweeney,Todd,1987-10-31,Male,Married,2,Recycling officer,5097.66,Diploma,"7542 Carr Port
Robertland, KY 54906",959.253.4681x649,20,Corporate,Phone,370,11,33057.82,0,,,111098.21,4,2
82445,29310193-9673-4535-896f-de3281ecb383,Griffin,James,1997-06-04,Male,Married,3,"Restaurant manager, fast food",12426.37,High School,"63595 Brown Orchard
Tuckerland, DC 53881",001-352-699-5292x06646,4,SME,Phone,847,21,10000.03,0,,,243971.9,5,8
75523,bb72755d-4a52-4515-b86c-ef6912fe3b70,Morris,Jesse,2003-07-09,Male,Single,0,Secretary/administrator,22456.17,High School,"07989 Dawn Islands
Port Matthewshire, ND 83724",+1-280-738-7196x154,25,Retail,Email,578,11,47571.71,0,,,162667.66,4,6
13397,d41a9521-58db-4f81-8547-da4a11121a4e,Johnson,Kyle,1998-03-13,Male,Single,4,Visual merchandiser,46679.17,Diploma,"950 Denise Turnpike
South Christine, PA 99268",5804463749,15,Corporate,Email,649,5,11333.76,0,,,167027.92,4,6
10913,ea9f3330-209e-4c46-9b65-02b5dae590b9,Hall,James,1975-04-02,Male,Single,0,Ambulance person,53146.03,Master's,"09982 Sean Union Apt. 924
East Davidborough, MH 53759",487-354-5237x515,16,Corporate,Email,772,19,25159.64,0,,,63544.9,4,3
51425,e48b7a3c-0317-4e8f-821c-d266acfbd950,Evans,Rachel,1971-11-30,Male,Single,1,Private music teacher,96534.44,Master's,"52145 Diane Lock Apt. 757
Aguirreville, IL 97027",001-848-936-3881,7,SME,Email,384,24,49181.13,0,,,216302.21,1,8
111455,baa7c1e1-7e55-41ca-be94-435e4cd2f24b,Elliott,Patrick,1962-09-01,Female,Divorced,2,Private music teacher,34172.47,Master's,"360 Carey Glens Apt. 104
Thomasside, NJ 71317",822.874.2996x1027,4,SME,Email,399,25,5396.31,0,,,58015.49,1,1
63619,13cc8817-29aa-4b11-a2fa-12336f8400be,Coleman,Thomas,1972-10-17,Female,Divorced,1,"Psychologist, sport and exercise",8743.37,Bachelor's,"USNV Lozano
FPO AA 20626",001-781-450-7894,18,Corporate,Phone,721,3,7247.66,0,,,50466.42,1,4
52744,b6ecb1dd-7e48-4ac8-b8fe-ecaa4df30fd6,Buchanan,Leah,1948-11-07,Male,Married,2,"Development worker, community",88355.85,Bachelor's,"795 Brown Turnpike
Derrickmouth, AK 85481",+1-970-493-5880,11,Corporate,Email,801,6,19653.48,0,,,201263.79,5,9
43718,bcca7482-f473-4593-9562-7831e05a1972,Walker,Jose,1983-08-11,Female,Married,4,Herbalist,67968.53,Master's,"41862 Jordan Plaza
Wilsonton, AR 49285",001-316-613-6873x86026,29,Corporate,Email,370,15,27148.97,0,,,239282.66,4,9
113756,5f2446e9-bdc6-4b9b-ab4c-0f0936213790,Miller,Jeff,1999-10-11,Female,Divorced,4,Actuary,91908.18,Diploma,"60147 Morgan Parks
Leefurt, ME 49844",(502)593-3642x5198,2,SME,Email,458,15,47830.62,0,,,61492.71,2,5
104078,e3e471fc-532b-4a71-9b3d-e8b636b5b19d,Mora,Nathaniel,1974-07-04,Female,Single,2,Multimedia specialist,83835.84,Diploma,"0393 Edward Spring
West Theodoreburgh, DC 33949",560-957-4198,24,Retail,Phone,320,3,24343.4,0,,,130211.43,4,8
90044,93b6e9d1-e0da-4bf5-982a-8061416ce70d,Hopkins,Kelly,2002-09-21,Male,Married,4,Interior and spatial designer,38843.59,Diploma,"03423 Kristine Coves
New Rachael, SD 39355",+1-492-810-8284x17149,4,Corporate,Phone,740,20,11641.45,0,,,204162.0,4,9
55498,13922738-8924-4475-bef1-beadfc007e6f,Franco,Dominique,1979-03-10,Male,Married,1,Commercial art gallery manager,12970.8,High School,"00768 Ibarra Estates Suite 701
North Ericamouth, ID 82259",8794795306,2,Retail,Phone,715,27,34481.57,0,,,45111.13,3,8
47104,34d23b7f-7b3a-4cf7-ad12-334cf17aac72,Fuller,Steven,1997-07-18,Male,Divorced,3,Amenity horticulturist,96029.48,Master's,"2020 Arias Valley Suite 072
New Gregoryborough, FM 97123",505.576.3307x8403,1,SME,Phone,527,23,35793.95,0,,,237922.03,4,0
24264,101786ac-b71f-4483-9968-71b51015aca6,Sweeney,Holly,1977-02-26,Female,Married,4,"Engineer, control and instrumentation",58503.71,High School,"USS Lloyd
FPO AA 21027",001-996-661-3702,9,SME,Phone,775,6,13719.81,0,,,233634.3,2,3
14045,f0a40845-3727-4dd0-be32-eca52c53ee78,Baker,David,1978-02-05,Male,Divorced,1,Early years teacher,58981.39,Master's,"7690 Brown Forges Apt. 103
Briannatown, IA 80663",001-412-233-6589x855,3,SME,Phone,637,9,38151.21,0,,,72835.43,1,4
29920,4008300f-d901-40ee-b1f8-a08313ed1bcd,Everett,Emily,1952-01-08,Female,Single,2,Retail banker,71310.7,High School,"7013 Mckinney Manors Suite 574
Carlaberg, UT 37549",001-530-459-1970,15,Corporate,Phone,336,9,21732.01,1,Account Closure,2024-07-17,77678.05,1,6
6767,8380965c-0601-414b-a62c-e37da76a2c85,Brown,Robert,2002-12-27,Male,Married,3,Ceramics designer,49619.59,High School,"USCGC Lowe
FPO AP 90008",488-348-9002x7261,14,Corporate,Phone,393,2,44680.96,1,Better Offers Elsewhere,2024-07-31,9978.92,5,4
93412,21da80c4-e768-4bb2-8a38-8ddee943b1dc,Stokes,Joseph,1989-07-21,Female,Divorced,3,Customer service manager,95050.16,Diploma,"Unit 7555 Box 3207
DPO AE 21320",984.518.3571x27101,17,Corporate,Phone,697,5,30293.71,0,,,87455.9,2,4
103282,187c298f-7565-49e7-b499-129d881bb0d7,Mckee,Lauren,1953-09-19,Male,Single,0,"Designer, fashion/clothing",10459.03,Master's,"64577 Mary Lane
Lake Kyle, TX 40802",370.565.8578x501,23,SME,Phone,718,29,22490.5,0,,,159243.49,1,0
3843,50a1c5cb-3b7c-4553-8862-a0058a880f20,Velasquez,Frank,2001-01-26,Male,Married,2,Quality manager,71419.78,Diploma,"922 Harris Mills
Reyesshire, AZ 23136",001-674-630-2512x25742,17,Corporate,Phone,456,18,34334.1,0,,,135992.61,1,1
12987,5c97d523-d200-4a7e-bad0-ce105320dee9,Herring,Mark,1965-05-22,Male,Divorced,3,IT trainer,37615.02,Master's,"1086 Montgomery Fords Apt. 247
East Lisa, TX 99315",(469)203-8524x20200,15,SME,Email,795,24,34026.83,0,,,174620.68,5,0
37396,764a587e-4d78-4a57-b3bf-587725fca8da,Gordon,Carrie,1996-08-13,Female,Married,2,Secretary/administrator,11895.58,Master's,"54442 Tracey Isle Suite 638
Lake Thomasburgh, HI 18565",486.773.4654,20,Retail,Phone,844,12,39375.4,0,,,45107.64,4,7
56467,28e86825-0b1f-4449-9758-5d695ab1f3cb,Brown,Paige,2002-11-20,Female,Divorced,1,Animal nutritionist,62801.06,Bachelor's,"994 Joseph Plain
South Tammy, WV 74231",614.332.7857,16,Retail,Email,722,27,38802.1,0,,,218308.88,5,4
17521,569bac73-1b29-4a0d-9038-f4e0a025406f,Garza,Timothy,1960-05-01,Female,Single,2,Professor Emeritus,98971.9,Diploma,"9052 Christine Parkways
Lake Cody, RI 55056",2837602330,4,Corporate,Phone,314,30,13186.17,0,,,137045.94,1,10
3913,93bed2ce-72d0-4d2d-8a97-a13ba2aba7e9,Buck,David,1954-09-03,Male,Divorced,0,Rural practice surveyor,78394.11,High School,"89373 Brown Union Suite 475
Jeremymouth, AR 71753",535.280.3985x00155,7,Retail,Phone,544,11,17052.16,0,,,111775.85,1,6
40247,da152b61-8b37-42ce-a3ad-28ebcdbe8a48,Smith,Erica,1970-04-29,Male,Married,0,Secretary/administrator,84905.7,Bachelor's,"3918 King Stravenue
Jonesview, PR 97677",+1-996-386-5315x5188,13,SME,Email,850,15,14645.3,0,,,108390.2,5,8
90762,20566f87-1bb7-4cdb-b544-87daeccad48a,Gonzalez,James,1971-03-12,Female,Divorced,3,"Production assistant, radio",20350.27,Master's,"84082 Brandon Crest
Davidmouth, MI 21876",(473)619-8568,16,SME,Phone,383,30,38504.7,0,,,163200.82,4,9
70111,7e0a149c-9a6b-452a-8e48-971356887b2b,Foster,Kyle,2001-09-16,Female,Married,2,"Engineer, drilling",15272.89,High School,"Unit 4829 Box 3639
DPO AA 38496",(685)381-6026x9286,19,Retail,Phone,670,24,33619.04,0,,,21260.27,5,1
88385,ad3ff0e9-d1a1-4663-aa0c-c86f5815fe1f,Baldwin,Samuel,1968-01-02,Female,Single,2,Waste management officer,59798.36,Bachelor's,"702 Adam Springs Apt. 448
Tracistad, GA 91489",+1-351-756-5723x5741,10,Retail,Phone,426,22,35060.35,0,,,147009.03,2,9
85763,86fca7e5-8ee2-41bb-bdf7-e00701fc20fd,Brown,Phillip,1969-06-04,Female,Divorced,5,Wellsite geologist,66491.15,High School,"048 Joseph Via Apt. 631
Scottview, LA 73536",001-629-606-1944x5913,30,Corporate,Email,497,14,9189.18,0,,,248443.61,3,5
33585,89685ca3-e57f-429b-b892-0eb7d8cd5dae,Washington,Peggy,1991-07-19,Female,Single,4,Accommodation manager,96279.25,Diploma,"43950 Christopher Rapid
South Paula, NM 33316",258-566-5776,6,Retail,Email,743,23,19853.23,1,Relocation,2024-03-11,4538.45,4,10
73413,cca62cea-ab4a-4915-976f-0d43fd5fdaf5,Carter,Arthur,1976-12-21,Male,Single,1,Equality and diversity officer,70928.22,Bachelor's,"USNV Evans
FPO AE 25521",(268)534-8329,20,Retail,Email,551,23,17359.09,0,,,133347.01,3,3
363,886da328-1a90-4732-b9dd-3a375b9f3990,Orozco,Kimberly,1993-08-25,Male,Married,4,IT consultant,63234.72,Master's,"USNV Williamson
FPO AE 95927",(728)435-7564x45385,9,Corporate,Email,826,30,13537.16,0,,,229117.67,5,0
28097,4d75aa23-bd63-4e16-b4f5-29f5bb61ef22,Hunt,Jonathan,1967-11-16,Female,Married,5,Medical sales representative,94861.74,Diploma,"0233 Williams Port
Lake Michael, VI 65713",(255)984-2496x176,11,Retail,Email,796,4,25868.09,0,,,103868.33,1,0
26103,d07e9d57-0326-43e5-b142-9d88f71b38f9,Wallace,Corey,1992-01-12,Female,Divorced,0,"Biochemist, clinical",99978.82,Diploma,"Unit 3589 Box 8637
DPO AE 95246",001-810-272-2591x747,26,Retail,Phone,527,12,46562.37,1,Better Offers Elsewhere,2024-06-17,3544.26,2,3
6400,761ece0d-6d24-4f0f-962a-66d98a9ec768,Ruiz,Isaac,1994-01-17,Male,Married,5,Ergonomist,76839.21,High School,"7439 Johnson Coves
Gregorytown, PR 37588",526.606.1406x4619,8,SME,Email,378,17,45597.41,0,,,69778.71,1,3
63717,61efd3f1-539a-4ff1-b7af-77c95684ab9a,Herrera,James,1991-09-07,Male,Single,0,Agricultural engineer,37595.81,High School,"83167 Mcdaniel Village
Holtmouth, MI 67990",271-620-0306,8,Corporate,Email,749,27,7787.46,0,,,206059.12,5,4
92713,2607addf-1733-4a6f-8606-e2e05d2c8062,Knight,Carla,1963-05-21,Female,Single,2,Special effects artist,74240.0,Master's,"0955 Carrie Mills
Lake Carl, SD 50274",325-335-3705x883,30,SME,Phone,309,9,2394.71,0,,,88718.77,1,0
43742,49f3f2ac-bb70-4cac-8a19-4a4455375a26,Parrish,Debbie,1976-08-28,Male,Single,3,Statistician,23784.05,High School,"025 Sandra Lodge
Benjaminbury, KS 85963",(864)896-9107,2,Retail,Email,435,17,2194.02,0,,,87681.82,3,1
47336,ac0cae08-b019-479a-89b0-3a83a2f86746,Hall,Paul,1984-03-05,Female,Married,1,"Accountant, chartered certified",76503.55,Diploma,"1951 Benjamin Port
Jasonstad, NE 83113",+1-916-628-3589,24,SME,Phone,649,2,16809.95,0,,,193451.95,5,3
91541,225abf57-63e1-4f50-afa4-3c7d8938c612,Miller,Susan,1985-11-01,Female,Divorced,2,Publishing copy,75500.92,Diploma,"525 Michael Row
East Tylerland, IL 91956",+1-357-478-2178x884,27,SME,Phone,560,5,27702.72,0,,,54141.66,1,3
99282,dcef380c-5951-41ab-9d11-ce2146a691c9,Stephens,Beth,1986-09-05,Female,Divorced,5,Secondary school teacher,38823.58,Master's,"9907 Shane Junctions
Singletonberg, SD 42145",(822)864-6855x402,5,Corporate,Phone,735,23,5724.26,0,,,15587.83,5,0
98145,8b2065cf-bc34-4fcd-848d-e24c796fbedb,Anderson,Ashley,1994-07-25,Female,Divorced,5,Animal nutritionist,96114.52,High School,"79606 Dorothy Springs Suite 741
East Aimeemouth, CA 76483",420.610.3623x4380,16,Retail,Phone,811,23,14718.57,0,,,80447.16,2,0
36424,f68a1c29-02ca-4952-8b6e-304c5d58e5c2,Douglas,Michael,1967-11-01,Male,Married,4,Hydrographic surveyor,84912.72,Master's,"79981 Brian Courts
South Rebeccafurt, NV 15887",(573)664-7377,6,Retail,Email,729,6,16473.4,0,,,110728.77,3,6
46447,a184a75a-c10f-43f7-af20-7f83b5d157e0,White,Paul,1988-10-05,Female,Single,3,Data scientist,54859.15,Diploma,"46088 Travis Path
Lake Coreymouth, SC 24970",970.246.5928x6582,18,SME,Email,454,16,14559.19,0,,,247154.94,2,3
43510,f353d8c3-db8c-4775-932c-0590d7a21b1d,Porter,Nancy,1994-11-09,Male,Single,0,Chemical engineer,97769.85,Master's,"0753 Robert Divide Apt. 960
Sanchezton, KY 07663",+1-537-553-6631x050,7,SME,Phone,565,27,36136.7,0,,,52309.83,4,0
105615,1a319c86-1f3e-4746-9956-8f4a84199145,Duarte,Victoria,1968-01-06,Female,Single,1,Hotel manager,98496.56,Diploma,"36087 Eric Mountain
South Carlaville, PW 30600",822.553.6628x3702,11,Corporate,Phone,477,7,29365.43,0,,,212976.34,4,4
26374,84c89094-33f7-4cb0-9424-598029fb0e41,Moss,Danielle,1950-08-22,Male,Married,5,Analytical chemist,16179.49,Diploma,"PSC 5479, Box 6292
APO AE 46637",818-529-1530,17,Retail,Email,660,8,19028.67,1,Service Issues,2024-01-18,13654.23,2,8
113695,56e26104-b8b3-4c88-85a3-d6231c246922,Dixon,Matthew,1974-02-16,Male,Divorced,5,Public house manager,98774.33,Master's,"75452 Wilson Squares Suite 199
Conniehaven, FL 36078",464-630-5980,4,Corporate,Email,418,24,20662.14,0,,,117057.91,2,8
7504,49ec4c01-17a0-496e-aed9-ecff4a8c061e,Jennings,Adam,1996-11-29,Female,Single,3,Arts development officer,91165.0,Bachelor's,"253 Cindy Spring
South Teresaburgh, WY 44398",(289)877-0147x1216,10,SME,Phone,688,12,5438.18,0,,,142008.62,2,5
66019,8183845d-305d-4f5c-88b5-b4a118654738,Ramirez,Kristopher,1973-06-23,Female,Single,3,Technical brewer,55706.47,High School,"0643 Angela Track Suite 631
West Roy, NJ 42863",2118327887,9,Corporate,Email,769,14,32426.1,0,,,128331.69,5,0
33878,b24e0234-a89d-4df9-b2f7-6727a072ecf2,Vincent,Jane,1963-09-26,Female,Single,3,Academic librarian,30009.36,Diploma,"2217 Lee Divide
New Ronald, SD 09441",001-901-911-5133x2708,25,Corporate,Phone,817,26,40060.8,0,,,228353.09,4,8
46939,cb8a10dd-37f6-46e5-8c1c-2ec36df913f6,Baker,Kim,1966-10-21,Female,Married,4,"Civil engineer, consulting",23797.16,Master's,"PSC 6480, Box 8361
APO AE 92270",627-294-8913,21,Corporate,Phone,482,22,35320.34,0,,,115161.71,3,2
17034,c89690ee-1d10-4e2b-8a60-a075e6409f7a,Jones,Carolyn,1999-06-21,Male,Single,0,"Secretary, company",9635.59,Diploma,"USNV Gray
FPO AP 75610",+1-418-516-4496x2950,14,SME,Email,392,1,4270.47,0,,,116337.31,2,9
47469,5424be84-9086-4a26-848d-3000f4be979e,Mccullough,Jane,2000-01-06,Female,Married,3,Radio producer,91185.45,Master's,"53921 Matthew Well Suite 261
North Taraborough, TN 65766",(460)858-2939x0314,6,SME,Phone,380,23,33258.04,0,,,75655.15,3,6
14665,fdf89621-c2af-47a2-8b76-cf86031a169e,Jenkins,Christine,1957-07-19,Female,Married,4,Seismic interpreter,5050.4,High School,"416 Vincent Passage
North Keith, NC 92549",+1-386-484-8242x3452,7,Retail,Email,505,5,47874.92,0,,,181737.82,5,7
97812,2503a63b-50c7-4f04-8a17-a1de94c68299,Simmons,Sean,1961-11-02,Male,Divorced,4,Paramedic,47462.25,Master's,"59941 Brady Road
Jamiestad, MP 99134",682-489-0315,17,Retail,Email,646,11,29940.09,1,Better Offers Elsewhere,2024-07-10,24031.63,3,9
57002,a197e166-77b2-443c-816e-1548d3b01e6b,Snyder,Carolyn,1967-03-28,Female,Single,5,Retail buyer,77002.73,Diploma,"685 Mercedes Path
East Juanmouth, WI 94999",439.693.3430x0063,6,Retail,Phone,511,10,1554.5,0,,,178049.36,1,7
29828,20b0919a-9957-4b29-9f08-ee862bd70a53,Hughes,Judith,1991-10-08,Female,Married,1,Scientific laboratory technician,87377.15,High School,"81906 Jones Turnpike
North Felicia, MD 52734",3322764850,9,Corporate,Email,779,24,16118.57,0,,,105134.96,3,9
13507,f55241a0-aa98-4992-af9f-54293a42c1d9,Sims,Lauren,1966-04-14,Male,Divorced,0,Neurosurgeon,71103.92,High School,"33035 West Flat
Ashleyville, NM 93496",356-634-0703x5089,8,Corporate,Phone,349,28,37857.77,0,,,126292.24,4,1
5145,e149ac09-1495-4227-b410-48ee4d98375a,Byrd,Kristine,1968-01-26,Female,Single,5,Fast food restaurant manager,59094.71,Diploma,"758 Linda Ways
West Brett, WI 51078",(405)627-6018x08252,23,SME,Email,340,17,42111.32,0,,,70870.53,5,9
35875,d5b9e30a-c88a-4657-b9af-4c6f8d1167eb,Burns,Emily,2002-04-29,Male,Married,2,Pharmacologist,38612.31,Bachelor's,"7215 Dawn Course Apt. 843
Gutierrezbury, NH 17649",956-888-7594,6,Corporate,Phone,633,8,31324.2,0,,,130685.57,5,6
19537,90411ac5-ed81-4ae4-81f7-2a5307029e98,Webb,Kenneth,1968-12-28,Male,Divorced,0,Health physicist,7871.93,Bachelor's,"283 Kelley Mall Apt. 454
West Wendyborough, ME 27735",+1-876-777-5800,9,Corporate,Email,815,21,37058.08,0,,,140990.89,3,10
63921,6983abad-cea7-45c5-82d9-0ab87bce3009,Carrillo,Christopher,1971-08-25,Female,Divorced,4,Social researcher,64988.99,Bachelor's,"86646 Clayton Locks
New Jamesburgh, CT 44157",+1-731-541-6577x32904,8,Retail,Phone,812,21,20009.92,1,Service Issues,2024-07-16,15132.07,1,6
18554,54df2727-a5cc-44d2-8c5d-99fd40b693eb,Scott,Todd,1961-12-21,Male,Single,2,Mining engineer,8056.02,Master's,"6945 Kevin Land Apt. 027
East Kevin, AZ 04507",001-613-625-1999,15,SME,Email,336,22,41502.93,0,,,85607.37,3,8
81000,feee0979-d8c3-4373-ad73-fd8365d6263d,Little,Steven,1965-01-06,Female,Married,1,Trade union research officer,51722.45,Bachelor's,"31729 Beck Summit Suite 946
Derekburgh, ME 03054",280-319-6768,5,Retail,Email,804,6,27542.09,0,,,175945.14,4,4
6392,ffe11634-6969-49d6-aad8-f32e558533d1,Owens,Jennifer,1955-12-10,Male,Married,1,Teaching laboratory technician,9672.94,Diploma,"29792 Hayes Inlet
West Crystal, NH 51826",(256)584-5019x626,12,Corporate,Email,388,11,25053.99,1,Better Offers Elsewhere,2024-03-27,48993.75,1,5
103088,9bec154a-696f-461a-8212-c1ccfac75a64,Nunez,Mackenzie,1980-11-15,Female,Single,1,Landscape architect,26415.25,High School,"76400 Patricia Trail Apt. 871
North Christinaville, CO 39816",671-853-5284x34927,5,SME,Phone,639,21,7086.62,0,,,202414.7,4,3
79029,36e2615b-ddc6-4202-b127-fb14c658842b,Bennett,Michael,1969-05-24,Female,Divorced,1,Phytotherapist,67775.34,Bachelor's,"0278 Wallace Well Apt. 889
Thompsonborough, AL 87445",928.502.0422x9720,15,Corporate,Email,588,2,39226.2,0,,,170109.83,3,10
97697,664a7ee6-3cf6-43a4-9f2b-4cf5dc0a03ef,Brown,Frank,1988-01-02,Female,Divorced,4,Insurance risk surveyor,94994.37,High School,"5364 Bobby Wells
West Brian, NC 81019",(385)883-9881x441,27,Corporate,Email,541,3,15425.86,0,,,21718.97,5,5
70360,24eefa7f-2096-4f27-b9d6-90ab2189ddcd,Carr,Abigail,1961-03-26,Male,Single,1,Purchasing manager,91745.68,Bachelor's,"4102 Amanda Tunnel
New Joshua, NV 24507",(573)268-1238x322,28,SME,Email,428,26,28914.95,0,,,143953.38,1,7
52642,85bb8d62-bda2-47cc-9f1b-aec6fb6529b8,Decker,Rebecca,1981-04-25,Female,Single,3,Fisheries officer,49651.24,High School,"Unit 5496 Box 2685
DPO AE 26624",001-878-628-5180x03037,18,Retail,Email,429,15,43178.55,0,,,183517.79,1,0
59105,623968d5-735a-4b29-94df-c28c26dc8a49,Stewart,Daniel,1969-06-13,Female,Married,1,Location manager,35110.92,Master's,"4361 Gerald Prairie
New Jennifer, DE 24850",001-932-631-3067x83895,15,SME,Email,689,1,21805.98,0,,,53848.59,5,8
11729,9d9e243f-6694-4f18-b679-0785e0bdb168,Banks,Michael,1955-08-15,Male,Divorced,5,"Editor, film/video",21155.78,Bachelor's,"2061 Jones Plaza
Lake Mary, IA 78556",583.884.8859x144,12,SME,Email,483,22,14853.06,0,,,198689.57,3,1
55328,0e084a68-573b-4124-8938-bb1bdafa4961,Davies,Steven,2000-02-23,Female,Single,0,Petroleum engineer,15387.86,Master's,"7616 Hammond Ramp Apt. 099
Smithhaven, OH 74010",001-205-522-2217x29315,8,Corporate,Phone,583,4,41726.57,0,,,201409.6,4,4
10342,feb22c10-598d-49b4-bb99-56db328e96df,Horton,Mike,1952-04-07,Male,Married,4,"Engineer, communications",34653.67,Diploma,"422 Booker Throughway Apt. 529
Lake James, PR 42095",345-676-6484x0004,6,Retail,Phone,406,16,45433.98,0,,,225558.99,1,4
84995,1e1653b3-04a7-427a-8e40-bb2340e372ce,Ramos,Joseph,1958-02-03,Female,Divorced,3,Nature conservation officer,86131.14,Diploma,"Unit 7213 Box 2267
DPO AE 96426",+1-920-668-4152x0254,11,Retail,Phone,516,19,14575.75,0,,,155951.7,1,7
114917,a269730e-5228-4db4-9788-26917e211b09,Valentine,Timothy,1971-11-12,Male,Divorced,5,Solicitor,28865.02,Bachelor's,"2461 Delgado Mount Suite 764
South Jenny, CT 61815",511-663-7423x54504,22,Retail,Email,810,14,37840.33,0,,,230800.67,2,9
78557,ac8af481-dcff-4bda-9e29-75c0332828f4,Dean,Richard,2004-09-24,Male,Single,5,Archivist,41817.96,Bachelor's,"USNV Reyes
FPO AP 67937",001-734-422-6761x37868,6,Corporate,Phone,744,1,39537.26,0,,,133873.85,2,9
91819,813e52f6-62c0-4c36-a9bd-be66a93e4a55,Wallace,Cameron,1990-07-16,Male,Married,3,Passenger transport manager,69969.11,Bachelor's,"190 Grimes Orchard Apt. 096
Lake Patrickstad, CO 64702",001-653-448-1715x33573,22,SME,Email,814,20,48574.56,0,,,136505.46,3,0
